# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

i 2 920 0 0 32215 3794
p 2 0 903 17 17335 1433
p 2 0 893 27 15339 1380
p 2 1 878 41 15806 1413
p 2 0 885 35 17686 1432
p 2 0 893 27 15327 1398
p 2 0 899 21 15721 1439
p 2 0 895 25 15089 1442
p 2 0 893 27 14731 1448
p 2 0 879 41 17415 1396
p 2 0 878 42 14317 1380
p 2 0 887 33 14996 1418
p 2 0 892 28 15902 1445
p 2 0 897 23 13525 1408
p 2 0 893 27 16942 1461
p 2 0 886 34 14369 1409
p 2 0 887 33 14013 1411
p 2 0 876 44 14531 1398
p 2 0 899 21 13900 1434
p 2 0 883 37 16662 1425
p 2 0 883 37 13583 1411
p 2 0 882 38 13417 1393
p 2 0 888 32 14199 1405
p 2 0 880 40 12580 1395
p 2 0 876 44 16074 1431
p 2 0 895 25 12523 1387
p 2 0 884 36 12756 1341
p 2 0 883 37 12975 1345
p 2 0 881 39 12123 1367
p 2 0 892 28 14982 1366
p 2 0 895 25 13611 1408
p 2 0 890 30 13275 1410
p 2 0 890 30 12713 1403
p 2 0 897 23 12322 1407
p 2 0 898 22 13700 1447
p 2 0 903 17 12399 1431
p 2 0 912 8 12672 1479
p 2 0 899 21 11828 1413
p 2 0 898 22 10940 1427
p 2 0 900 20 12702 1405
p 2 0 900 20 10685 1400
p 2 0 891 29 11198 1410
p 2 0 912 8 11238 1445
p 2 0 885 35 10219 1422
p 2 0 893 27 11066 1398
p 2 0 894 26 10037 1390
p 2 22 877 21 10831 1564
p 2 4 882 34 11031 1541
p 2 75 825 20 13602 1899
p 2 6 891 23 12479 1651
p 2 156 756 8 13629 2138
p 2 125 775 20 13782 2082
p 2 47 860 13 13292 1880
p 2 140 768 12 14745 2104
p 2 13 898 9 12895 1702
p 2 165 735 20 15541 2191
p 2 120 768 32 14850 2026
p 2 38 853 29 12419 1793
p 2 126 762 32 14431 2004
p 2 0 882 38 10739 1465
p 2 146 752 22 16594 2077
p 2 107 794 19 14712 1970
p 2 18 867 35 11951 1675
p 2 119 784 17 15160 2039
p 2 0 893 27 10843 1476
p 2 124 784 12 15554 2091
p 2 100 810 10 16131 2001
p 2 91 823 6 14652 1987
p 2 131 782 7 16145 2106
p 2 0 914 6 11841 1595
p 2 132 779 9 17529 2103
p 2 105 810 5 15115 1996
p 2 96 820 4 15111 2005
p 2 110 808 2 16641 2100
p 2 3 909 8 12296 1526
p 2 199 721 0 30972 2860
p 2 0 900 20 13687 1461
p 2 40 879 1 25761 1974
p 2 15 895 10 26109 1868
p 2 0 906 14 12053 1396
p 2 6 887 27 19813 1653
p 2 0 894 26 11516 1329
p 2 0 865 55 9788 1247
p 2 7 899 14 15942 1493
p 2 0 884 36 15857 1379
p 2 0 889 31 10538 1262
p 2 0 829 91 10730 1185
p 2 0 889 31 15669 1421
p 2 0 905 15 16224 1412
p 2 0 878 42 9936 1239
p 2 0 867 53 11516 1213
p 2 0 873 47 17602 1442
p 2 0 848 72 10232 1197
p 2 0 845 75 10463 1196
p 2 0 857 63 13139 1236
p 2 0 895 25 17183 1510
p 2 0 871 49 11465 1267
p 2 2 908 10 12611 1470
i 2 920 0 0 26645 3881
p 2 522 398 0 22139 3211
i 2 920 0 0 24354 3612
i 2 920 0 0 20287 3455
p 2 680 240 0 17144 3642
p 2 726 194 0 13699 3684
p 2 118 802 0 10668 2630
p 2 634 286 0 10226 3576
p 2 300 620 0 8675 3067
p 2 88 832 0 8270 2419
p 2 58 862 0 6762 2414
p 2 0 919 1 5062 2098
p 2 3 917 0 6406 2261
p 2 0 920 0 6225 2269
i 2 920 0 0 33223 4096
i 2 920 0 0 44104 4561
p 2 55 863 2 39525 2120
p 2 49 871 0 28442 2018
p 2 35 885 0 24209 1846
p 2 38 882 0 37884 2259
p 2 6 914 0 19091 1735
p 2 8 912 0 35041 1986
p 2 9 911 0 22639 1772
p 2 4 915 1 25144 1815
p 2 18 902 0 34048 2086
p 2 7 913 0 19173 1782
p 2 5 914 1 31545 1788
p 2 15 905 0 25249 1882
p 2 6 912 2 22687 1831
p 2 14 904 2 31249 2048
p 2 13 907 0 21380 1789
