# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

i 2 920 0 0 31941 3805
p 2 0 894 26 17114 1397
p 2 0 878 42 15197 1298
p 2 0 872 48 15245 1338
p 2 0 886 34 17584 1374
p 2 0 869 51 14879 1324
p 2 0 889 31 15279 1360
p 2 0 875 45 14461 1324
p 2 0 893 27 14403 1378
p 2 0 879 41 16807 1372
p 2 0 881 39 14625 1355
p 2 0 873 47 14078 1343
p 2 0 875 45 14930 1361
p 2 0 887 33 13550 1349
p 2 0 896 24 17226 1392
p 2 0 891 29 13862 1342
p 2 0 888 32 13621 1335
p 2 0 889 31 14630 1366
p 2 0 890 30 12527 1321
p 2 0 875 45 15680 1324
p 2 0 888 32 13241 1323
p 2 0 886 34 12748 1294
p 2 0 874 46 13869 1309
p 2 0 872 48 11593 1287
p 2 0 899 21 15377 1348
p 2 0 870 50 11640 1246
p 2 0 894 26 12033 1302
p 2 0 871 49 12586 1284
p 2 0 864 56 11947 1248
p 2 0 846 74 14308 1245
p 2 1 881 38 13090 1316
p 2 1 868 51 12726 1315
p 2 0 892 28 12361 1320
p 2 0 858 62 12018 1316
p 2 0 892 28 13228 1344
p 2 1 866 53 11950 1310
p 2 0 889 31 11975 1348
p 2 0 854 66 11258 1279
p 2 0 892 28 10755 1351
p 2 0 873 47 12086 1292
p 2 2 877 41 10237 1300
p 2 0 837 83 10662 1252
p 2 0 895 25 10715 1296
p 2 0 872 48 9794 1327
p 2 0 877 43 10926 1290
p 2 0 856 64 9412 1258
p 2 28 861 31 10531 1480
p 2 0 884 36 10884 1465
p 2 76 828 16 13216 1858
p 2 9 892 19 12433 1630
p 2 164 735 21 13295 2105
p 2 129 773 18 13777 2094
p 2 44 859 17 13377 1865
p 2 140 758 22 14631 2102
p 2 8 893 19 12971 1697
p 2 160 740 20 15615 2187
p 2 122 780 18 14809 2028
p 2 48 850 22 12286 1805
p 2 126 778 16 14855 2040
p 2 0 899 21 10930 1496
p 2 146 758 16 16392 2083
p 2 107 798 15 14860 1967
p 2 9 895 16 11994 1607
p 2 119 781 20 15307 2012
p 2 1 892 27 11247 1477
p 2 122 783 15 15516 2071
p 2 103 804 13 16117 1966
p 2 95 821 4 14613 1970
p 2 126 779 15 16106 2085
p 2 1 909 10 11941 1623
p 2 127 781 12 17679 2116
p 2 103 814 3 15116 2012
p 2 93 826 1 15275 2029
p 2 112 806 2 16621 2098
p 2 3 915 2 12257 1511
p 2 189 731 0 31305 2806
p 2 0 909 11 13969 1488
p 2 38 879 3 25951 1940
p 2 15 901 4 26278 1878
p 2 0 910 10 11934 1384
p 2 1 903 16 20258 1664
p 2 0 899 21 11568 1345
p 2 0 874 46 9930 1265
p 2 7 905 8 15968 1506
p 2 0 886 34 15694 1361
p 2 0 888 32 10607 1257
p 2 0 850 70 10673 1204
p 2 0 884 36 15807 1415
p 2 0 898 22 16294 1419
p 2 0 888 32 10008 1243
p 2 0 861 59 11664 1227
p 2 0 887 33 17685 1455
p 2 0 876 44 10086 1248
p 2 0 879 41 10417 1234
p 2 0 882 38 13234 1284
p 2 0 904 16 17440 1514
p 2 0 886 34 11891 1298
p 2 0 909 11 12907 1447
i 2 920 0 0 26949 3875
p 2 514 406 0 22604 3211
i 2 920 0 0 24630 3615
i 2 920 0 0 20549 3464
p 2 685 235 0 17540 3630
p 2 737 183 0 14048 3703
p 2 124 796 0 10563 2643
p 2 608 312 0 10862 3552
p 2 275 645 0 8636 2988
p 2 48 872 0 8197 2385
p 2 61 859 0 7008 2315
p 2 0 919 1 5119 2107
p 2 5 915 0 6267 2233
p 2 0 919 1 6462 2237
i 2 920 0 0 32909 4092
i 2 920 0 0 44135 4546
p 2 48 871 1 39566 2139
p 2 40 880 0 30519 2049
p 2 37 883 0 23519 1864
p 2 31 889 0 36595 2204
p 2 9 911 0 19006 1724
p 2 8 911 1 34619 1945
p 2 11 909 0 24623 1800
p 2 8 912 0 25765 1852
p 2 21 898 1 33727 2042
p 2 7 913 0 19070 1776
p 2 3 916 1 31492 1805
p 2 14 906 0 24150 1848
p 2 1 919 0 22896 1762
p 2 16 904 0 31090 1991
p 2 10 909 1 21683 1777
p 2 6 913 1 28847 1739
p 2 18 901 1 23949 1879
p 2 6 914 0 21070 1735
p 2 18 898 4 27970 1929
p 2 6 914 0 21121 1808
p 2 4 912 4 25438 1760
p 2 17 903 0 23118 1870
p 2 5 914 1 21309 1758
p 2 7 913 0 25183 1804
p 2 5 914 1 20317 1718
p 2 3 912 5 21425 1566
p 2 12 907 1 22672 1866
p 2 3 917 0 21148 1757
p 2 10 909 1 21688 1814
p 2 4 916 0 19954 1755
p 2 3 916 1 17841 1558
p 2 4 916 0 22770 1774
p 2 3 917 0 20969 1722
p 2 3 917 0 22843 1759
p 2 8 912 0 19533 1778
p 2 9 910 1 18096 1511
p 2 13 907 0 21684 1812
p 2 8 912 0 20539 1815
p 2 11 909 0 17205 1691
p 2 3 917 0 17517 1721
p 2 3 905 12 11660 1349
p 2 13 907 0 19769 1866
p 2 6 914 0 19365 1791
i 2 920 0 0 11932 3099
p 2 0 920 0 7368 1634
p 2 0 886 34 3938 1358
p 2 1 897 22 7264 1424
p 2 0 894 26 4684 1331
p 2 7 897 16 6788 1479
p 2 0 897 23 4988 1356
p 2 0 891 29 3940 1262
p 2 0 907 13 6748 1443
p 2 0 878 42 3637 1289
p 2 0 911 9 9103 1645
p 2 0 912 8 5448 1552
p 2 0 919 1 5782 1581
p 2 4 915 1 9453 1710
p 2 0 915 5 3816 1449
p 2 20 873 27 7458 1659
p 2 5 912 3 5727 1633
p 2 2 901 17 4963 1500
p 2 19 886 15 7632 1551
p 2 6 899 15 6088 1465
p 2 28 892 0 9264 1773
p 2 20 879 21 5936 1485
p 2 0 911 9 4807 1345
p 2 28 877 15 9982 1698
p 2 22 892 6 7727 1554
p 2 28 881 11 12993 1811
p 2 22 888 10 9269 1511
p 2 0 912 8 7117 1386
p 2 27 893 0 16163 1917
p 2 16 893 11 9771 1527
p 2 19 891 10 16497 1791
p 2 0 906 14 7840 1412
p 2 0 904 16 8136 1356
p 2 4 908 8 15864 1703
p 2 0 889 31 6174 1288
p 2 7 899 14 14651 1647
p 2 0 880 40 7568 1281
p 2 0 892 28 7234 1275
p 2 3 910 7 15988 1666
p 2 0 898 22 7949 1373
p 2 6 914 0 16268 1765
p 2 0 888 32 5606 1309
p 2 0 919 1 7333 1399
p 2 7 913 0 16873 1774
p 2 0 912 8 5786 1356
p 2 5 898 17 15866 1682
p 2 0 909 11 8348 1395
p 2 0 899 21 7805 1305
p 2 5 909 6 15520 1674
p 2 0 911 9 7783 1315
p 2 8 891 21 14625 1650
p 2 0 911 9 5439 1340
p 2 0 889 31 7021 1265
p 2 2 904 14 15654 1654
p 2 0 892 28 6853 1284
p 2 5 898 17 14978 1639
p 2 0 886 34 6474 1302
p 2 0 899 21 7216 1305
p 2 8 904 8 15269 1691
p 2 0 905 15 8820 1402
i 2 920 0 0 32988 3865
p 2 28 890 2 15795 1809
p 2 0 916 4 10813 1421
p 2 335 585 0 35486 3386
p 2 55 860 5 14117 1930
p 2 360 558 2 40502 3564
p 2 29 888 3 14631 1823
p 2 2 891 27 10159 1481
p 2 132 785 3 39394 2873
p 2 46 864 10 17321 1924
p 2 239 681 0 36414 3205
p 2 103 816 1 18244 2266
p 2 10 895 15 9321 1503
p 2 313 607 0 38217 3397
p 2 23 887 10 15022 1890
p 2 133 786 1 34786 2805
p 2 42 875 3 15356 1999
p 2 1 913 6 11076 1567
p 2 194 726 0 35570 3164
p 2 56 857 7 15260 1999
p 2 271 649 0 41442 3420
p 2 76 839 5 19244 2155
p 2 3 900 17 12059 1506
p 2 85 835 0 38506 2714
p 2 32 886 2 16872 1927
p 2 249 668 3 37488 3272
p 2 55 864 1 16010 2136
p 2 13 887 20 9056 1462
p 2 322 592 6 37829 3416
p 2 29 878 13 14840 1874
p 2 104 812 4 33139 2669
p 2 88 829 3 17874 2136
p 2 0 899 21 9952 1414
p 2 206 714 0 35587 3140
p 2 63 856 1 15891 2124
p 2 312 608 0 41283 3560
p 2 64 855 1 15275 2060
p 2 5 867 48 8444 1449
p 2 126 794 0 37755 2807
p 2 16 904 0 14275 1830
p 2 260 659 1 36487 3310
p 2 28 892 0 14890 2076
p 2 10 888 22 8160 1386
i 2 920 0 0 31268 3908
p 2 48 860 12 13800 1768
p 2 176 733 11 32245 2840
p 2 37 877 6 14362 1870
p 2 1 861 58 7393 1277
p 2 300 617 3 35926 3381
p 2 50 868 2 14439 1976
p 2 356 563 1 40821 3646
p 2 43 875 2 15149 1972
p 2 4 897 19 10033 1504
p 2 179 741 0 38242 2889
p 2 34 883 3 14534 1849
p 2 225 694 1 36432 3254
p 2 32 885 3 14256 2035
p 2 11 895 14 9557 1413
p 2 370 549 1 36284 3507
p 2 33 880 7 14087 1950
i 2 920 0 0 33801 3992
p 2 33 887 0 25156 2307
p 2 0 917 3 13283 1607
p 2 486 434 0 36469 3748
p 2 92 828 0 24444 2628
p 2 473 447 0 40444 3814
p 2 302 618 0 36698 3454
p 2 8 769 143 5799 1308
p 2 245 675 0 39062 3335
p 2 296 624 0 44780 3532
p 2 325 595 0 50044 3736
p 2 168 752 0 41588 3236
p 2 0 880 40 10409 1412
p 2 197 723 0 42563 3259
p 2 141 779 0 45494 3028
p 2 100 820 0 32922 2718
p 2 126 794 0 39699 2815
p 2 0 807 113 6018 1256
p 2 133 785 2 33073 2756
p 2 10 907 3 19640 1996
p 2 122 796 2 31929 2569
p 2 4 913 3 18966 1843
p 2 16 891 13 12204 1577
i 2 920 0 0 19651 3473
p 2 22 896 2 14993 2060
p 2 181 731 8 21771 2819
p 2 230 690 0 26089 3211
p 2 1 880 39 7112 1571
p 2 178 738 4 27047 3145
p 2 246 674 0 32089 3435
p 2 152 768 0 32531 3162
p 2 143 777 0 34229 3143
p 2 0 824 96 7261 1271
p 2 320 600 0 40207 3741
p 2 81 838 1 29594 2740
p 2 119 801 0 26430 2690
p 2 44 875 1 28256 2500
p 2 0 870 50 8234 1382
p 2 116 804 0 23931 2531
p 2 96 824 0 23462 2392
p 2 33 887 0 18487 2015
p 2 90 829 1 22831 2414
p 2 0 862 58 8465 1404
p 2 37 883 0 21559 2045
p 2 91 828 1 21553 2279
i 2 920 0 0 26849 3949
p 2 37 883 0 15026 2252
p 2 12 848 60 5630 1326
p 2 356 558 6 27082 3486
p 2 76 773 71 11001 2101
p 2 433 486 1 29021 3673
p 2 76 825 19 11216 2173
p 2 0 917 3 10521 1659
i 2 920 0 0 20765 3603
p 2 5 859 56 8459 1606
i 2 920 0 0 29535 4085
p 2 16 825 79 8964 1611
p 2 10 831 79 7035 1293
i 2 920 0 0 32994 4221
p 2 102 746 72 12051 2173
p 2 467 452 1 41914 4014
p 2 174 724 22 18766 2765
p 2 1 883 36 7371 1429
p 2 267 653 0 41909 3650
p 2 30 873 17 16338 2206
p 2 370 550 0 37386 3978
p 2 26 891 3 15091 2158
p 2 6 901 13 8489 1466
p 2 311 609 0 47434 3814
p 2 77 819 24 16268 2161
p 2 488 432 0 50475 4184
p 2 53 855 12 18079 2232
p 2 0 892 28 10630 1424
p 2 413 507 0 46480 3945
p 2 186 730 4 21787 2896
p 2 227 692 1 31957 3367
p 2 210 709 1 18032 2836
p 2 6 900 14 9697 1729
p 2 545 375 0 39536 4209
p 2 28 888 4 17077 2278
p 2 418 502 0 42966 4034
p 2 113 802 5 18607 2481
