# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

i 2 920 0 0 157859 4671
p 2 0 920 0 131319 1573
p 2 0 920 0 102365 1573
p 2 0 920 0 102313 1575
p 2 0 920 0 101771 1573
p 2 0 920 0 94849 1573
p 2 12 908 0 115330 1625
p 2 62 858 0 106564 1782
p 2 86 833 1 93427 1879
p 2 107 807 6 81851 1899
p 2 98 808 14 79351 1845
p 2 100 766 54 65678 1754
p 2 92 762 66 69272 1673
p 2 71 845 4 71528 1804
p 2 61 836 23 50297 1700
p 2 81 772 67 47357 1698
p 2 63 803 54 52504 1644
p 2 80 754 86 42256 1650
p 2 73 786 61 44392 1656
p 2 74 820 26 38218 1700
p 2 9 844 67 28520 1354
p 2 9 820 91 25164 1299
p 2 11 822 87 27941 1337
p 2 7 793 120 25762 1271
p 2 5 877 38 39205 1406
p 2 6 906 8 35301 1462
p 2 6 888 26 34567 1431
p 2 0 900 20 37584 1481
p 2 5 888 27 36475 1469
p 2 3 885 32 34963 1462
p 2 0 910 10 43885 1516
p 2 1 892 27 39880 1438
p 2 2 877 41 39419 1489
p 2 1 895 24 38863 1517
p 2 3 891 26 39728 1499
p 2 6 884 30 38335 1504
p 2 8 894 18 44721 1542
p 2 8 905 7 42757 1578
p 2 11 882 27 39045 1546
p 2 12 893 15 38304 1566
p 2 9 873 38 37208 1501
p 2 4 864 52 35038 1435
p 2 1 898 21 42229 1492
p 2 3 906 11 39109 1507
p 2 2 852 66 23981 1351
p 2 1 873 46 28046 1412
p 2 2 857 61 31385 1413
p 2 2 901 17 40353 1530
p 2 12 895 13 38944 1547
p 2 13 879 28 35154 1508
p 2 12 895 13 38833 1613
p 2 14 879 27 36937 1607
p 2 6 891 23 38402 1632
p 2 7 901 12 47091 1694
p 2 11 905 4 45825 1744
p 2 6 897 17 47668 1730
p 2 8 899 13 45119 1718
p 2 7 903 10 48502 1777
p 2 9 888 23 47616 1819
p 2 8 909 3 55700 1877
p 2 17 902 1 53885 1886
p 2 19 897 4 52792 1888
p 2 24 866 30 51730 1870
p 2 23 887 10 51247 1856
p 2 21 876 23 49038 1776
p 2 13 901 6 56573 1803
p 2 19 899 2 55734 1761
p 2 8 883 29 54865 1641
p 2 4 899 17 55491 1630
p 2 5 902 13 53076 1608
p 2 2 890 28 50158 1545
p 2 0 913 7 57631 1575
p 2 0 916 4 56618 1559
p 2 0 902 18 53682 1545
p 2 1 904 15 53780 1556
p 2 2 905 13 53444 1554
p 2 4 878 38 50729 1508
p 2 1 905 14 59585 1577
p 2 1 913 6 58380 1570
p 2 1 897 22 54242 1524
p 2 0 918 2 55767 1563
p 2 2 911 7 54795 1565
p 2 0 899 21 52887 1541
p 2 0 920 0 61533 1604
p 2 2 912 6 58152 1583
p 2 0 909 11 55074 1555
p 2 1 915 4 55761 1586
p 2 2 918 0 55471 1583
p 2 2 894 24 53601 1530
p 2 3 917 0 63400 1614
p 2 0 918 2 59930 1573
p 2 1 901 18 56307 1551
p 2 3 914 3 57250 1576
p 2 3 916 1 56399 1575
p 2 7 905 8 53718 1581
p 2 2 918 0 63110 1588
p 2 0 920 0 58804 1539
p 2 0 920 0 54619 1509
p 2 2 909 9 56683 1513
p 2 1 915 4 49470 1434
p 2 5 895 20 46609 1429
p 2 4 910 6 52839 1462
p 2 5 912 3 50616 1461
p 2 1 900 19 47147 1432
p 2 1 883 36 46403 1395
p 2 2 901 17 46326 1431
p 2 3 893 24 44491 1430
p 2 1 917 2 55894 1476
p 2 0 911 9 52972 1457
p 2 2 906 12 50529 1476
p 2 0 897 23 51511 1442
p 2 1 912 7 48674 1454
p 2 0 896 24 43738 1400
p 2 0 917 3 54455 1431
p 2 0 916 4 51431 1433
p 2 0 892 28 47464 1403
p 2 0 900 20 47547 1426
p 2 0 901 19 46331 1397
p 2 0 893 27 42808 1359
p 2 0 917 3 53901 1413
p 2 0 915 5 50280 1424
p 2 0 916 4 47124 1391
p 2 0 902 18 48503 1379
p 2 0 906 14 47487 1375
p 2 0 915 5 44755 1375
p 2 0 919 1 56202 1420
p 2 0 916 4 50834 1414
p 2 0 905 15 46990 1364
p 2 0 908 12 48043 1379
p 2 0 910 10 47020 1371
p 2 0 886 34 44354 1316
p 2 0 908 12 55630 1391
p 2 0 915 5 51534 1416
p 2 0 903 17 46318 1364
p 2 0 909 11 50594 1419
p 2 0 910 10 48778 1407
p 2 1 883 36 40801 1351
p 2 0 920 0 50945 1438
p 2 0 915 5 49400 1448
p 2 0 908 12 39268 1369
p 2 0 908 12 42710 1398
p 2 1 911 8 43039 1418
p 2 0 886 34 36246 1352
p 2 0 913 7 47628 1448
p 2 0 917 3 46058 1478
p 2 0 902 18 38420 1429
p 2 0 916 4 45329 1505
p 2 1 915 4 42305 1481
p 2 1 890 29 33087 1371
p 2 0 920 0 46022 1508
p 2 1 919 0 67303 1709
p 2 2 911 7 40320 1480
p 2 1 893 26 30504 1426
p 2 5 888 27 39291 1507
p 2 0 881 39 31731 1413
p 2 3 881 36 36326 1453
p 2 1 894 25 41166 1446
i 2 920 0 0 71326 4195
p 2 0 848 72 30510 1407
p 2 0 915 5 27272 1449
p 2 0 881 39 23141 1383
p 2 0 919 1 28992 1502
p 2 0 920 0 28267 1507
p 2 0 913 7 25495 1439
p 2 0 915 5 23903 1478
p 2 0 907 13 23162 1444
p 2 0 907 13 21039 1430
p 2 0 919 1 32683 1500
p 2 0 920 0 28629 1548
p 2 0 910 10 26078 1495
p 2 0 900 20 25574 1509
p 2 0 909 11 24464 1506
p 2 0 886 34 22388 1481
p 2 0 908 12 32614 1495
p 2 0 918 2 28329 1502
p 2 0 883 37 25535 1407
p 2 0 892 28 24578 1425
p 2 0 904 16 24518 1440
p 2 0 854 66 22390 1365
p 2 0 919 1 33373 1441
p 2 0 920 0 29022 1496
p 2 0 814 106 24617 1275
p 2 0 908 12 26242 1434
p 2 0 908 12 25786 1443
p 2 0 891 29 23944 1406
p 2 0 919 1 34430 1461
p 2 0 919 1 30482 1516
p 2 0 896 24 26365 1416
p 2 0 905 15 27700 1471
p 2 0 918 2 26632 1483
p 2 0 886 34 24538 1411
p 2 0 914 6 33905 1460
p 2 0 919 1 30003 1508
p 2 0 894 26 26421 1400
p 2 0 896 24 27361 1438
p 2 0 907 13 25972 1428
p 2 0 835 85 23686 1305
p 2 0 911 9 32741 1431
p 2 0 915 5 29759 1489
p 2 0 878 42 26355 1384
p 2 0 892 28 28157 1418
p 2 0 893 27 27633 1444
p 2 0 898 22 25972 1410
p 2 0 920 0 35605 1475
p 2 0 920 0 32320 1533
p 2 0 889 31 28120 1438
p 2 0 917 3 30746 1515
p 2 0 917 3 29978 1501
p 2 1 860 59 27212 1407
p 2 0 920 0 36405 1540
p 2 1 919 0 33054 1636
p 2 0 868 52 28176 1452
p 2 3 912 5 31214 1570
p 2 1 916 3 29894 1578
p 2 0 900 20 28389 1547
p 2 1 917 2 36709 1667
p 2 21 880 19 33895 1715
p 2 58 859 3 37733 1998
p 2 116 803 1 42051 2339
p 2 113 807 0 53432 2523
p 2 115 804 1 55591 2633
p 2 146 774 0 55490 2829
p 2 34 885 1 41867 2111
p 2 26 892 2 40198 2050
p 2 24 885 11 38446 1965
p 2 23 897 0 43823 1962
p 2 18 902 0 44412 1943
p 2 17 901 2 40360 1978
p 2 29 887 4 38380 1967
p 2 34 884 2 40366 1992
p 2 33 885 2 46419 1975
p 2 20 900 0 44554 1962
p 2 19 899 2 40058 1944
p 2 24 894 2 40764 1972
p 2 22 896 2 40257 1972
p 2 26 891 3 39219 1950
p 2 28 891 1 43444 1986
p 2 25 895 0 41160 1945
p 2 14 906 0 42065 1947
p 2 12 905 3 40595 1927
p 2 8 910 2 40731 1904
p 2 14 905 1 41833 1981
p 2 15 905 0 46718 1985
p 2 23 897 0 44344 2003
p 2 23 897 0 44467 2047
i 2 920 0 0 64587 3971
p 2 0 860 60 32494 1420
p 2 15 898 7 32493 1603
p 2 59 852 9 35001 1878
p 2 112 797 11 42902 2249
p 2 164 754 2 57530 2657
p 2 196 720 4 62782 2907
p 2 165 755 0 63369 2873
p 2 7 851 62 32185 1543
p 2 8 835 77 30786 1474
p 2 7 814 99 35958 1442
p 2 27 881 12 41304 1711
p 2 19 826 75 32094 1503
p 2 22 860 38 33371 1544
p 2 24 876 20 40744 1617
p 2 20 890 10 38253 1683
p 2 12 883 25 30015 1580
p 2 10 863 47 26460 1454
p 2 9 849 62 26495 1450
p 2 8 835 77 25591 1427
p 2 14 878 28 37237 1570
p 2 12 883 25 34747 1609
p 2 5 859 56 32388 1481
p 2 5 806 109 29634 1390
p 2 6 865 49 30192 1455
p 2 6 821 93 26368 1382
p 2 18 879 23 37774 1552
p 2 6 856 58 33102 1454
p 2 10 823 87 31063 1447
p 2 13 841 66 33675 1485
p 2 15 805 100 34535 1437
i 2 920 0 0 66239 3971
p 2 1 891 28 35171 1495
p 2 12 897 11 32558 1616
p 2 34 870 16 34104 1782
p 2 80 829 11 43192 2153
p 2 116 804 0 57622 2506
p 2 185 735 0 63359 2860
p 2 154 766 0 71349 2836
p 2 2 821 97 35073 1370
p 2 2 847 71 30660 1360
p 2 5 765 150 26523 1281
p 2 7 844 69 35865 1419
p 2 9 894 17 34690 1501
p 2 11 882 27 31408 1471
p 2 14 877 29 35556 1535
p 2 9 906 5 38839 1587
p 2 10 894 16 36408 1544
p 2 11 906 3 45538 1614
p 2 6 911 3 43998 1593
p 2 12 896 12 39104 1590
p 2 17 897 6 44469 1589
p 2 19 899 2 41202 1601
p 2 13 886 21 36239 1520
p 2 5 906 9 43735 1566
p 2 9 911 0 61300 1748
p 2 5 906 9 31095 1491
p 2 1 880 39 22610 1414
p 2 5 881 34 23390 1415
p 2 7 863 50 21949 1370
p 2 2 880 38 23634 1382
p 2 2 888 30 39237 1421
i 2 920 0 0 64966 4041
p 2 1 865 54 27231 1518
p 2 15 811 94 22352 1463
p 2 50 792 78 27382 1741
p 2 93 771 56 38404 2127
p 2 126 761 33 39123 2440
p 2 127 790 3 43301 2722
p 2 148 769 3 42263 2776
p 2 78 841 1 40240 2408
p 2 53 867 0 41233 2256
p 2 41 877 2 38548 2274
p 2 55 863 2 36528 2268
p 2 47 872 1 36438 2260
p 2 34 885 1 37484 2230
p 2 35 883 2 38456 2170
p 2 27 893 0 37603 2121
p 2 29 889 2 38758 2096
p 2 24 893 3 33974 2053
p 2 10 908 2 32303 1908
p 2 9 903 8 29212 1842
p 2 10 901 9 35048 1823
p 2 5 914 1 34684 1836
p 2 6 908 6 32651 1826
p 2 17 898 5 31740 1838
p 2 16 902 2 33059 1839
p 2 20 895 5 31934 1880
p 2 15 904 1 40603 1921
p 2 22 898 0 37464 1898
p 2 22 897 1 36583 1999
p 2 32 886 2 37006 2024
p 2 32 883 5 36862 2051
i 2 920 0 0 65540 4054
p 2 4 814 102 30884 1369
p 2 21 869 30 31080 1605
p 2 59 823 38 35907 1860
p 2 97 801 22 44551 2219
p 2 192 728 0 59051 2710
p 2 170 750 0 66580 2855
p 2 140 780 0 72037 2819
p 2 4 777 139 27253 1330
p 2 3 723 194 24595 1222
p 2 7 681 232 23234 1169
p 2 9 701 210 30122 1161
p 2 7 887 26 33090 1400
p 2 11 783 126 26770 1280
p 2 8 645 267 23840 1146
p 2 4 853 63 27283 1369
p 2 7 745 168 23693 1260
p 2 7 867 46 36116 1406
p 2 5 872 43 31957 1405
p 2 7 777 136 29453 1279
p 2 7 770 143 28175 1260
p 2 5 767 148 26725 1243
p 2 7 671 242 25546 1152
p 2 7 827 86 34553 1328
p 2 14 792 114 30506 1314
p 2 5 745 170 28146 1227
p 2 9 727 184 28441 1228
p 2 12 759 149 28443 1267
p 2 7 742 171 27498 1238
p 2 7 785 128 34568 1284
p 2 9 805 106 35984 1326
i 2 920 0 0 67822 4009
p 2 13 889 18 36230 1646
p 2 39 876 5 32105 1748
p 2 69 841 10 36649 2021
p 2 165 751 4 50356 2494
p 2 183 737 0 56546 2748
p 2 161 759 0 63446 2795
p 2 92 828 0 58849 2471
p 2 14 861 45 30577 1458
p 2 7 810 103 26769 1343
p 2 8 871 41 36862 1457
p 2 4 905 11 35406 1459
p 2 4 865 51 30824 1387
p 2 6 765 149 28958 1279
p 2 1 848 71 28846 1344
p 2 1 789 130 27216 1266
p 2 2 889 29 36632 1373
p 2 5 866 49 32318 1380
p 2 7 829 84 28754 1328
p 2 6 788 126 28851 1270
p 2 1 806 113 28626 1268
p 2 1 725 194 26981 1176
p 2 1 882 37 35233 1367
p 2 3 886 31 33087 1388
p 2 7 826 87 29516 1314
p 2 8 798 114 31526 1290
p 2 3 795 122 30173 1254
p 2 5 779 136 29837 1244
p 2 4 869 47 36488 1366
p 2 3 866 51 34156 1371
p 2 2 771 147 27889 1244
p 2 1 815 104 32692 1317
p 2 1 797 122 34724 1277
p 2 1 754 165 34518 1250
p 2 5 869 46 51430 1424
i 2 920 0 0 44422 4239
p 2 0 604 316 3899 798
p 2 0 554 366 4030 731
p 2 0 572 348 5433 762
p 2 0 616 304 6079 800
p 2 0 479 441 4521 662
p 2 0 532 388 3739 706
p 2 0 483 437 4047 679
p 2 15 789 116 11393 1130
p 2 50 870 0 27257 2002
p 2 5 915 0 22043 1811
p 2 0 919 1 21533 1848
p 2 0 918 2 18547 1815
p 2 0 916 4 18920 1773
p 2 0 919 1 17420 1853
p 2 316 602 2 26702 2860
p 2 336 579 5 39568 3268
p 2 386 519 15 48304 3501
p 2 309 609 2 53537 3384
p 2 237 675 8 49629 3092
p 2 113 784 23 33617 2455
p 2 91 800 29 31849 2134
p 2 85 818 17 28374 2086
p 2 64 824 32 21887 1929
p 2 35 855 30 24433 1896
p 2 17 853 50 17757 1663
p 2 4 873 43 18769 1633
p 2 1 879 40 18716 1477
p 2 0 827 93 15814 1314
p 2 0 716 204 12059 1076
p 2 0 743 177 12371 1076
p 2 0 586 334 10700 885
p 2 0 708 212 12224 1040
p 2 0 788 132 12944 1120
p 2 0 682 238 11584 979
p 2 0 645 275 12247 954
p 2 0 671 249 11942 967
p 2 0 603 317 11445 880
p 2 0 724 196 13214 1016
p 2 0 737 183 12651 1050
p 2 0 651 269 12018 949
p 2 0 613 307 12181 896
p 2 0 592 328 11958 881
p 2 0 582 338 11856 871
p 2 0 688 232 13106 995
p 2 0 654 266 12709 958
p 2 0 816 104 18879 1189
i 2 920 0 0 15109 3253
p 2 123 758 39 13669 2179
p 2 0 849 71 3504 1242
p 2 22 874 24 10756 1851
p 2 168 742 10 12628 2342
p 2 110 792 18 13270 2275
p 2 89 815 16 15054 2245
p 2 0 895 25 6620 1540
p 2 34 864 22 11676 1883
p 2 51 819 50 11713 1851
p 2 135 711 74 11320 2150
p 2 146 729 45 11384 2204
p 2 0 831 89 3335 1346
p 2 143 740 37 14157 2151
p 2 66 823 31 13852 1999
p 2 20 870 30 10823 1809
p 2 154 727 39 12410 2179
p 2 0 848 72 3313 1251
p 2 139 746 35 11915 2113
p 2 99 799 22 15079 2201
p 2 113 776 31 13145 2170
p 2 60 823 37 12691 1999
p 2 0 850 70 4347 1280
p 2 52 820 48 13142 1977
i 2 920 0 0 12829 3114
p 2 146 742 32 4346 1840
p 2 0 890 30 3094 1381
p 2 2 866 52 3462 1358
p 2 19 860 41 7027 1465
i 2 920 0 0 34497 4329
p 2 314 601 5 31827 3390
p 2 275 638 7 33786 3327
p 2 2 749 169 5357 1109
p 2 298 620 2 35349 3631
p 2 103 813 4 24789 2639
p 2 105 807 8 23757 2566
p 2 190 727 3 32261 3064
p 2 0 892 28 10159 1566
p 2 88 812 20 19809 2211
p 2 80 766 74 17751 1956
p 2 83 829 8 23823 2411
p 2 15 892 13 13756 1880
p 2 0 891 29 7919 1534
p 2 13 892 15 11817 1728
p 2 15 890 15 17649 2125
p 2 35 874 11 11540 1775
p 2 91 819 10 14453 2036
p 2 2 815 103 4829 1180
p 2 132 782 6 25525 2652
p 2 109 797 14 16542 2215
p 2 98 805 17 18860 2193
p 2 134 776 10 30815 2786
p 2 2 867 51 5828 1315
p 2 172 720 28 21405 2407
p 2 182 704 34 22963 2473
p 2 192 724 4 33740 3078
p 2 121 788 11 22575 2403
p 2 1 847 72 5914 1204
p 2 104 809 7 21479 2244
p 2 99 815 6 29710 2692
p 2 72 847 1 18613 2081
p 2 73 829 18 18528 2011
p 2 0 885 35 7423 1299
p 2 159 752 9 29393 2872
p 2 25 881 14 13716 1793
p 2 15 887 18 14254 1697
p 2 83 832 5 26185 2480
p 2 0 865 55 5329 1296
p 2 3 903 14 9307 1511
p 2 7 892 21 10087 1484
p 2 153 761 6 28842 2736
p 2 42 872 6 14904 1785
p 2 2 877 41 6409 1256
p 2 56 851 13 15730 1805
p 2 214 697 9 30854 3050
p 2 95 819 6 20269 2121
i 2 920 0 0 25963 3842
p 2 1 901 18 8226 1380
p 2 92 822 6 15805 2234
p 2 34 880 6 15125 1970
p 2 62 854 4 17249 2164
p 2 36 873 11 12096 1927
p 2 0 859 61 5439 1226
p 2 49 865 6 13639 2007
p 2 57 852 11 12513 2050
p 2 36 853 31 9058 1750
p 2 35 868 17 10089 1828
p 2 0 860 60 5303 1292
p 2 113 785 22 16100 2191
p 2 34 821 65 9439 1723
p 2 43 839 38 10254 1745
p 2 88 816 16 13551 2147
p 2 0 853 67 5396 1278
p 2 42 852 26 9588 1818
p 2 39 868 13 10833 1793
p 2 60 838 22 12121 2009
p 2 32 868 20 9481 1793
p 2 0 862 58 5442 1233
p 2 47 839 34 11359 1872
p 2 45 854 21 14253 1894
i 2 920 0 0 31488 4018
p 2 49 858 13 29253 2393
p 2 0 851 69 5955 1178
p 2 4 899 17 16001 1590
p 2 5 892 23 16507 1611
p 2 68 842 10 32432 2547
p 2 5 854 61 13730 1555
p 2 0 756 164 3743 1016
p 2 23 836 61 15761 1600
p 2 67 839 14 32920 2507
p 2 4 857 59 13209 1541
p 2 2 851 67 13395 1489
p 2 8 855 57 8841 1299
p 2 211 701 8 35830 3088
p 2 2 816 102 12972 1543
p 2 1 859 60 14392 1570
p 2 180 736 4 35632 3057
p 2 1 816 103 5762 1192
p 2 8 887 25 17252 1706
p 2 8 879 33 16836 1668
p 2 337 581 2 35415 3483
p 2 12 842 66 18238 1856
p 2 0 833 87 5583 1174
p 2 22 875 23 18887 1845
i 2 920 0 0 30123 3820
p 2 10 888 22 17356 1805
p 2 9 866 45 14727 1717
p 2 15 878 27 10111 1531
p 2 227 687 6 31308 2956
p 2 9 897 14 20358 1876
p 2 5 874 41 15303 1656
p 2 140 777 3 29889 2621
p 2 5 866 49 10569 1450
p 2 417 503 0 37569 3457
i 2 920 0 0 32033 4125
p 2 41 877 2 17127 1880
p 2 0 912 8 15101 1651
p 2 0 894 26 7889 1302
p 2 0 896 24 12421 1493
p 2 0 909 11 13927 1566
p 2 0 900 20 11172 1492
p 2 0 906 14 13328 1536
p 2 0 905 15 9432 1355
p 2 0 897 23 11274 1450
p 2 0 892 28 12952 1478
p 2 0 904 16 13201 1541
p 2 0 901 19 11677 1504
p 2 0 897 23 10686 1386
p 2 0 899 21 10851 1444
p 2 0 910 10 13683 1470
p 2 0 898 22 13432 1530
p 2 0 903 17 10776 1469
p 2 0 887 33 11078 1394
p 2 1 889 30 10301 1420
p 2 0 894 26 14756 1471
p 2 1 905 14 11497 1459
p 2 0 894 26 12217 1480
p 2 0 894 26 10508 1363
p 2 0 889 31 10603 1418
p 2 0 899 21 15738 1479
p 2 1 889 30 11560 1447
p 2 1 893 26 13315 1453
p 2 13 840 67 13300 1404
p 2 443 477 0 38866 3556
i 2 920 0 0 43716 4638
p 2 251 669 0 43982 3412
p 2 181 739 0 46527 3367
p 2 32 877 11 28272 2051
p 2 100 820 0 40280 2759
p 2 97 819 4 35042 2671
p 2 207 712 1 44368 3432
p 2 71 841 8 31254 2581
p 2 13 887 20 21584 1901
p 2 137 776 7 37768 2772
p 2 148 761 11 38116 2890
p 2 54 847 19 23836 2337
p 2 31 874 15 19904 2099
p 2 43 847 30 26455 2022
p 2 40 861 19 29612 2313
p 2 7 894 19 16974 1815
p 2 27 867 26 16943 1910
p 2 32 852 36 26573 2258
p 2 9 854 57 11846 1567
p 2 21 875 24 13964 1723
p 2 15 867 38 11193 1576
p 2 147 756 17 25116 2688
p 2 15 882 23 11976 1751
p 2 6 875 39 13349 1548
p 2 96 819 5 26215 2248
p 2 55 854 11 26493 2211
p 2 23 885 12 19387 1911
p 2 40 859 21 22591 2036
p 2 28 876 16 23197 1819
p 2 145 761 14 36329 2642
p 2 82 830 8 36525 2468
p 2 127 777 16 34062 2646
p 2 118 788 14 36559 2644
p 2 82 831 7 43161 2485
p 2 86 823 11 43795 2584
p 2 65 849 6 33030 2395
p 2 102 811 7 38278 2816
p 2 113 805 2 45732 2954
p 2 88 826 6 42894 2745
p 2 104 814 2 38852 2662
p 2 97 820 3 40199 2687
i 2 920 0 0 41300 4439
p 2 22 895 3 20447 1832
p 2 49 842 29 25813 1939
p 2 7 894 19 26171 1857
p 2 0 881 39 14881 1414
p 2 0 908 12 16306 1484
p 2 2 887 31 23850 1757
p 2 0 856 64 7752 1190
p 2 0 842 78 7182 1139
p 2 0 848 72 7530 1174
p 2 7 892 21 23216 1768
p 2 0 835 85 7494 1166
p 2 0 809 111 7100 1109
