# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

i 2 920 0 0 32395 3819
p 2 0 911 9 17534 1438
p 2 0 873 47 15486 1342
p 2 0 882 38 15551 1404
p 2 0 901 19 18757 1466
p 2 0 891 29 15283 1408
p 2 0 882 38 15181 1416
p 2 0 879 41 15141 1393
p 2 0 885 35 14333 1402
p 2 0 871 49 16894 1370
p 2 0 883 37 14995 1395
p 2 0 893 27 14491 1415
p 2 0 884 36 15246 1400
p 2 0 882 38 13569 1361
p 2 0 884 36 17300 1401
p 2 0 890 30 14074 1384
p 2 0 882 38 13780 1393
p 2 0 887 33 14737 1383
p 2 0 888 32 12970 1388
p 2 0 871 49 15930 1394
p 2 0 878 42 13660 1378
p 2 0 882 38 13034 1349
p 2 0 900 20 14366 1407
p 2 0 884 36 11763 1337
p 2 0 893 27 15664 1380
p 2 0 890 30 12110 1337
p 2 0 885 35 12518 1327
p 2 0 872 48 12951 1327
p 2 0 877 43 12084 1327
p 2 0 878 42 14771 1329
p 2 0 884 36 13405 1367
p 2 0 894 26 13050 1410
p 2 0 888 32 12502 1398
p 2 0 883 37 12385 1447
p 2 0 901 19 13617 1469
p 2 1 877 42 12078 1381
p 2 0 904 16 12265 1410
p 2 0 885 35 11664 1391
p 2 0 888 32 10820 1398
p 2 0 875 45 12604 1379
p 2 1 903 16 10410 1381
p 2 0 882 38 10836 1348
p 2 0 907 13 11173 1418
p 2 2 892 26 9830 1394
p 2 0 890 30 11062 1342
p 2 0 884 36 9739 1337
p 2 28 872 20 10554 1536
p 2 1 893 26 11041 1489
p 2 71 835 14 13378 1885
p 2 5 895 20 12321 1623
p 2 164 738 18 13480 2133
p 2 128 774 18 13847 2087
p 2 33 868 19 13207 1831
p 2 139 767 14 14794 2098
p 2 12 893 15 12935 1685
p 2 163 741 16 15598 2163
p 2 121 783 16 14948 2022
p 2 39 863 18 12106 1790
p 2 125 769 26 14916 2021
p 2 0 894 26 11161 1535
p 2 146 759 15 16640 2087
p 2 109 791 20 14774 1989
p 2 10 882 28 11967 1633
p 2 125 775 20 15371 2023
p 2 0 898 22 11055 1472
p 2 120 789 11 15764 2078
p 2 110 800 10 16099 2016
p 2 93 820 7 14670 1980
p 2 126 781 13 16299 2113
p 2 3 901 16 11947 1601
p 2 122 790 8 17547 2089
p 2 103 811 6 15266 2014
p 2 96 819 5 14847 2014
p 2 113 807 0 16730 2078
p 2 3 914 3 12306 1530
p 2 195 725 0 31031 2870
p 2 0 908 12 13745 1464
p 2 41 876 3 25534 1945
p 2 12 898 10 26076 1858
p 2 0 915 5 11923 1414
p 2 8 883 29 20093 1659
p 2 0 906 14 11690 1331
p 2 0 857 63 9714 1252
p 2 8 907 5 15927 1514
p 2 0 892 28 15775 1378
p 2 0 887 33 10471 1272
p 2 0 835 85 10690 1186
p 2 0 893 27 15681 1422
p 2 0 903 17 16148 1409
p 2 0 868 52 9833 1219
p 2 0 873 47 11603 1241
