# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

i 2 920 0 0 32185 3825
p 2 0 913 7 17127 1450
p 2 0 893 27 15344 1360
p 2 0 898 22 15353 1406
p 2 0 901 19 18602 1449
p 2 0 891 29 15357 1402
p 2 0 883 37 14848 1391
p 2 0 876 44 14835 1369
p 2 0 885 35 14100 1408
p 2 0 884 36 16844 1415
p 2 0 897 23 14915 1416
p 2 0 887 33 14406 1403
p 2 0 883 37 15091 1427
p 2 0 888 32 13497 1413
p 2 0 887 33 17231 1434
p 2 0 902 18 14037 1411
p 2 0 896 24 13556 1397
p 2 0 878 42 14697 1409
p 2 0 890 30 12781 1384
p 2 0 886 34 15853 1373
p 2 0 889 31 13683 1381
p 2 0 887 33 13129 1401
p 2 0 891 29 14284 1427
p 2 0 888 32 11863 1371
p 2 0 890 30 15663 1383
p 2 0 890 30 12160 1355
p 2 0 892 28 12521 1365
p 2 0 873 47 12988 1354
p 2 0 875 45 11952 1357
p 2 0 862 58 14669 1376
p 2 0 882 38 13218 1401
p 2 0 867 53 13207 1437
p 2 0 891 29 12236 1418
p 2 0 864 56 11865 1383
p 2 0 895 25 13329 1385
p 2 1 863 56 11945 1350
p 2 0 902 18 12155 1432
p 2 0 881 39 11950 1420
p 2 0 896 24 10698 1449
p 2 0 879 41 12436 1372
p 2 1 901 18 10404 1406
p 2 0 879 41 10729 1357
p 2 0 900 20 10865 1396
p 2 2 880 38 9922 1408
p 2 0 901 19 10831 1349
p 2 0 882 38 9667 1351
p 2 27 868 25 10581 1528
p 2 1 876 43 10730 1451
p 2 71 823 26 13330 1882
p 2 6 887 27 12533 1683
p 2 161 746 13 13281 2116
p 2 128 766 26 13571 2063
p 2 37 860 23 13046 1825
p 2 140 751 29 14641 2067
p 2 17 883 20 12680 1708
p 2 157 737 26 15415 2132
p 2 118 778 24 14886 2009
p 2 35 855 30 11938 1754
p 2 124 781 15 14691 2031
p 2 0 897 23 11021 1516
p 2 142 754 24 16354 2055
p 2 110 786 24 14580 1957
p 2 11 866 43 11848 1592
p 2 119 767 34 15066 1995
p 2 0 876 44 10840 1480
p 2 117 774 29 15250 2008
p 2 105 786 29 15699 1945
p 2 89 829 2 14421 1986
p 2 129 783 8 16049 2097
p 2 4 901 15 11696 1632
p 2 129 784 7 17449 2096
p 2 101 813 6 14757 1992
p 2 96 816 8 14708 2028
p 2 110 808 2 16510 2101
p 2 1 916 3 12185 1528
p 2 204 716 0 30968 2858
p 2 0 895 25 13414 1485
p 2 37 879 4 25445 1929
p 2 14 897 9 25896 1856
p 2 0 904 16 11751 1364
p 2 7 889 24 19886 1640
p 2 0 903 17 11501 1334
p 2 0 851 69 9146 1210
p 2 8 898 14 15526 1478
p 2 0 881 39 15492 1352
p 2 0 886 34 10049 1252
p 2 0 843 77 10462 1195
p 2 1 894 25 15500 1424
p 2 0 895 25 15687 1376
p 2 0 864 56 9363 1205
p 2 0 869 51 11336 1233
p 2 0 892 28 17353 1430
p 2 0 859 61 9605 1185
p 2 0 884 36 10209 1228
p 2 0 862 58 12815 1232
p 2 0 895 25 17096 1491
p 2 0 890 30 11386 1287
p 2 1 909 10 12238 1474
i 2 920 0 0 26706 3894
